"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
75,0.6,0.2,"TC",16.9314882153179
105,0.4,0.2,"TC",20.2121241990957
105,0.6,0.2,"TC",20.0805097500307
90,0.5,0.2,"TC",17.2974107554214
75,0.4,0.2,"TC",17.1801619391531
75,0.6,0.2,"TC",16.6088544623053
105,0.4,0.2,"TC",19.5053671395664
105,0.6,0.2,"TC",24.7296814410217
90,0.5,0.2,"TC",18.7467329691693
75,0.4,0.2,"TC",17.1128304827062
75,0.6,0.2,"TC",18.7946920193797
105,0.4,0.2,"TC",22.0918509221373
105,0.6,0.2,"TC",12.3048756745137
90,0.5,0.2,"TC",14.2851735650179
75,0.4,0.2,"TC",20.2318132139356
75,0.6,0.2,"TC",14.8916804051944
105,0.4,0.2,"TC",19.6823564493352
105,0.6,0.2,"TC",21.5843836125809
90,0.5,0.2,"TC",17.7197038267107
75,0.4,0.2,"TC",17.0977353270228
75,0.6,0.2,"TC",15.6148147034837
105,0.4,0.2,"TC",20.2941954841519
105,0.6,0.2,"TC",19.9273929455874
90,0.5,0.2,"TC",12.7816876325404
75,0.4,0.2,"TC",20.8791258206451
75,0.6,0.2,"TC",12.0626049056723
105,0.4,0.2,"TC",18.5837663336365
105,0.6,0.2,"TC",17.1016284356248
90,0.5,0.2,"TC",21.9916684930268
75,0.4,0.2,"TC",20.1717227751972
75,0.6,0.2,"TC",13.8967188836767
105,0.4,0.2,"TC",21.8300099806483
105,0.6,0.2,"TC",17.4763663838405
90,0.5,0.2,"TC",19.6223439246459
75,0.4,0.2,"TC",18.7825558533017
75,0.6,0.2,"TC",15.0363177038037
105,0.4,0.2,"TC",18.4000514837922
105,0.6,0.2,"TC",15.5698300635773
90,0.5,0.2,"TC",15.104493017257
75,0.4,0.2,"TC",16.0920199214937
75,0.6,0.2,"TC",10.2370827048022
105,0.4,0.2,"TC",22.0886264026911
105,0.6,0.2,"TC",23.2014914645353
90,0.5,0.2,"TC",16.1532871431325
75,0.4,0.2,"TC",20.6184666136111
75,0.6,0.2,"TC",14.5640109573041
105,0.4,0.2,"TC",20.9987768681581
105,0.6,0.2,"TC",16.168233524449
90,0.5,0.2,"TC",15.6917929678225
75,0.4,0.2,"TC",15.6249929103585
75,0.6,0.2,"TC",9.34401743261157
105,0.4,0.2,"TC",16.0436109573062
105,0.6,0.2,"TC",16.5194162241205
90,0.5,0.2,"TC",22.155666656316
75,0.4,0.2,"TC",20.6088794878539
75,0.6,0.2,"TC",13.9675688107763
105,0.4,0.2,"TC",21.2026272275768
105,0.6,0.2,"TC",15.3318848803499
90,0.5,0.2,"TC",16.2679130489856
75,0.4,0.2,"TC",19.4913695502643
75,0.6,0.2,"TC",15.2745063317151
105,0.4,0.2,"TC",17.7689661547874
105,0.6,0.2,"TC",19.3818433788451
90,0.5,0.2,"TC",23.9431824333275
75,0.4,0.2,"TC",24.6538841710587
75,0.6,0.2,"TC",16.8723269715697
105,0.4,0.2,"TC",20.284288771134
105,0.6,0.2,"TC",15.4341708061471
90,0.5,0.2,"TC",18.9352133056575
75,0.4,0.2,"TC",15.366771889767
75,0.6,0.2,"TC",14.9752574984015
105,0.4,0.2,"TC",19.4256643135595
105,0.6,0.2,"TC",18.3131987250389
90,0.5,0.2,"TC",20.2964177664525
75,0.4,0.2,"TC",16.3514749949173
75,0.6,0.2,"TC",14.3166913333437
105,0.4,0.2,"TC",20.7638420275957
105,0.6,0.2,"TC",25.8768616454362
90,0.5,0.2,"TC",13.0196333395516
75,0.4,0.2,"TC",17.4424971657244
75,0.6,0.2,"TC",22.9817978013922
105,0.4,0.2,"TC",22.7082928312267
105,0.6,0.2,"TC",15.330462016267
90,0.5,0.2,"TC",15.3827088131426
75,0.4,0.2,"TC",18.6286518236714
75,0.6,0.2,"TC",20.7238431557124
105,0.4,0.2,"TC",23.2782890175472
105,0.6,0.2,"TC",14.4770490229005
90,0.5,0.2,"TC",15.8117256022047
75,0.4,0.2,"TC",14.3250573746126
75,0.6,0.2,"TC",13.0995376082542
105,0.4,0.2,"TC",18.7425119768023
105,0.6,0.2,"TC",21.309158590239
90,0.5,0.2,"TC",18.5553605568096
75,0.4,0.2,"TC",22.2354429538355
75,0.6,0.2,"TC",18.4876803614618
105,0.4,0.2,"TC",22.3532152441364
105,0.6,0.2,"TC",18.6315072182994
90,0.5,0.2,"TC",16.8953989922778
75,0.4,0.2,"TC",20.6115721796691
75,0.6,0.2,"TC",20.7587039892422
105,0.4,0.2,"TC",21.6059663141348
105,0.6,0.2,"TC",19.5711179689593
90,0.5,0.2,"TC",18.7616229258223
75,0.4,0.2,"TC",20.3094513459951
75,0.6,0.2,"TC",12.5054476555958
105,0.4,0.2,"TC",16.6836649817734
105,0.6,0.2,"TC",18.4972154839971
90,0.5,0.2,"TC",13.484410439065
75,0.4,0.2,"TC",16.820799003484
75,0.6,0.2,"TC",16.7227186757648
105,0.4,0.2,"TC",16.533936045927
105,0.6,0.2,"TC",12.5567913752056
90,0.5,0.2,"TC",19.1302546376441
75,0.4,0.2,"TC",21.4844039493203
75,0.6,0.2,"TC",12.3644101477904
105,0.4,0.2,"TC",20.8961297687163
105,0.6,0.2,"TC",12.6246015907788
90,0.5,0.2,"TC",13.9515784418811
75,0.4,0.2,"TC",11.9879477610387
75,0.6,0.2,"TC",15.1499708403988
105,0.4,0.2,"TC",16.5426951034295
105,0.6,0.2,"TC",10.3096044658723
90,0.5,0.2,"TC",20.250215408975
75,0.4,0.2,"TC",21.8406398258652
75,0.6,0.2,"TC",10.197517221683
105,0.4,0.2,"TC",14.532595578394
105,0.6,0.2,"TC",14.307579368411
90,0.5,0.2,"TC",13.3542338786867
75,0.4,0.2,"TC",17.0076374423371
75,0.6,0.2,"TC",24.2341272520795
105,0.4,0.2,"TC",21.3263984949459
105,0.6,0.2,"TC",16.0173549710808
90,0.5,0.2,"TC",20.7313708173151
75,0.4,0.2,"TC",18.0139928216194
75,0.6,0.2,"TC",18.876074852039
105,0.4,0.2,"TC",22.5732149957612
105,0.6,0.2,"TC",14.3637765102415
90,0.5,0.2,"TC",14.8207840718202
75,0.4,0.2,"TC",11.5508108547824
75,0.6,0.2,"TC",13.7628957815209
105,0.4,0.2,"TC",23.3735776771866
105,0.6,0.2,"TC",18.3700508094107
90,0.5,0.2,"TC",17.5508936804321
75,0.4,0.2,"TC",20.2869173719884
75,0.6,0.2,"TC",14.7606855525277
105,0.4,0.2,"TC",20.5961726626494
105,0.6,0.2,"TC",14.0142990390764
90,0.5,0.2,"TC",16.245457810722
75,0.4,0.2,"TC",18.8284470135124
75,0.6,0.2,"TC",14.281653029394
105,0.4,0.2,"TC",17.8543672422217
105,0.6,0.2,"TC",13.0917827300397
90,0.5,0.2,"TC",23.4215244386599
75,0.4,0.2,"TC",19.3867888179431
75,0.6,0.2,"TC",18.5645853731966
105,0.4,0.2,"TC",18.5250059338086
105,0.6,0.2,"TC",12.6360365646565
90,0.5,0.2,"TC",19.0514901554801
75,0.4,0.2,"TC",20.4521188923624
75,0.6,0.2,"TC",15.9745699963465
105,0.4,0.2,"TC",18.8445117027305
105,0.6,0.2,"TC",12.4602280019029
90,0.5,0.2,"TC",11.9840933094173
75,0.4,0.2,"TC",16.7131106565509
75,0.6,0.2,"TC",15.6160837342279
105,0.4,0.2,"TC",17.104613046306
105,0.6,0.2,"TC",18.1532157049104
90,0.5,0.2,"TC",16.876048262132
75,0.4,0.2,"TC",18.4505263659064
75,0.6,0.2,"TC",14.4918426176028
105,0.4,0.2,"TC",13.7982195856673
105,0.6,0.2,"TC",13.6453732715973
90,0.5,0.2,"TC",17.4649084516104
75,0.4,0.2,"TC",18.8339407084933
75,0.6,0.2,"TC",11.8313853747595
105,0.4,0.2,"TC",16.077013703381
105,0.6,0.2,"TC",22.8772532498072
90,0.5,0.2,"TC",15.5657752651987
75,0.4,0.2,"TC",21.4605841416364
75,0.6,0.2,"TC",16.6931654464087
105,0.4,0.2,"TC",17.9211274931194
105,0.6,0.2,"TC",16.0220642054496
90,0.5,0.2,"TC",11.3091547744022
75,0.4,0.2,"TC",20.1524643790287
75,0.6,0.2,"TC",19.8170593660036
105,0.4,0.2,"TC",24.4970957388312
105,0.6,0.2,"TC",17.9018744009434
90,0.5,0.2,"TC",15.3644396849582
75,0.4,0.2,"TC",20.8496341101356
75,0.6,0.2,"TC",13.4717580759742
105,0.4,0.2,"TC",17.3776826141285
105,0.6,0.2,"TC",17.276570632189
90,0.5,0.2,"TC",17.3363505427769
75,0.4,0.2,"TC",16.9118409946411
75,0.6,0.2,"TC",19.3168238989818
105,0.4,0.2,"TC",23.7756827539682
105,0.6,0.2,"TC",14.9049067874314
90,0.5,0.2,"TC",10.9907166475741
75,0.4,0.2,"TC",23.5813214967173
75,0.6,0.2,"TC",15.8660526658706
105,0.4,0.2,"TC",11.2307888819105
105,0.6,0.2,"TC",17.0705788020926
90,0.5,0.2,"TC",23.4314520080127
75,0.4,0.2,"TC",21.9551846285239
75,0.6,0.2,"TC",16.3275818153653
105,0.4,0.2,"TC",18.3228342201668
105,0.6,0.2,"TC",21.0845499351449
90,0.5,0.2,"TC",19.0380052007392
75,0.4,0.2,"TC",21.2074261955988
75,0.6,0.2,"TC",19.8484331819511
105,0.4,0.2,"TC",21.391371957555
105,0.6,0.2,"TC",12.2106830778391
90,0.5,0.2,"TC",19.2144320320441
75,0.4,0.2,"TC",23.9862264843479
75,0.6,0.2,"TC",21.4347557759474
105,0.4,0.2,"TC",17.0775869695775
105,0.6,0.2,"TC",14.7048439863671
90,0.5,0.2,"TC",16.5205821772622
75,0.4,0.2,"TC",23.7106515739952
75,0.6,0.2,"TC",13.6264144817626
105,0.4,0.2,"TC",14.064962461609
105,0.6,0.2,"TC",18.386348284226
90,0.5,0.2,"TC",15.7777049403166
75,0.4,0.2,"TC",15.6457995047837
75,0.6,0.2,"TC",21.3758346599713
105,0.4,0.2,"TC",22.0175714894302
105,0.6,0.2,"TC",20.0953770358814
90,0.5,0.2,"TC",16.5531526750132
75,0.4,0.2,"TC",24.2007763948637
75,0.6,0.2,"TC",12.8687127248232
105,0.4,0.2,"TC",19.3990401956406
105,0.6,0.2,"TC",20.6995697778551
90,0.5,0.2,"TC",22.4466904855008
75,0.4,0.2,"TC",20.7295663601671
75,0.6,0.2,"TC",22.7573605280705
105,0.4,0.2,"TC",14.1984628270014
105,0.6,0.2,"TC",17.317675152571
90,0.5,0.2,"TC",17.6472175158538
75,0.4,0.2,"TC",21.1677023727488
75,0.6,0.2,"TC",13.5686395274407
105,0.4,0.2,"TC",23.7890022387677
105,0.6,0.2,"TC",17.8559561716267
90,0.5,0.2,"TC",16.7075904640068
75,0.4,0.2,"TC",18.3853274129033
75,0.6,0.2,"TC",17.7378008044384
105,0.4,0.2,"TC",16.2592894799979
105,0.6,0.2,"TC",20.1273832000587
90,0.5,0.2,"TC",22.8469629781045
75,0.4,0.2,"TC",17.220171780741
75,0.6,0.2,"TC",20.0501896162236
105,0.4,0.2,"TC",20.162476309759
105,0.6,0.2,"TC",16.8243585396922
90,0.5,0.2,"TC",11.2965656087132
75,0.4,0.2,"TC",19.995477528968
75,0.6,0.2,"TC",14.6659872942837
105,0.4,0.2,"TC",23.0969823413175
105,0.6,0.2,"TC",20.2367611755739
90,0.5,0.2,"TC",19.8032732736016
75,0.4,0.2,"TC",22.7378097873475
75,0.6,0.2,"TC",16.2557134824883
105,0.4,0.2,"TC",20.704641105544
105,0.6,0.2,"TC",18.9763306611504
90,0.5,0.2,"TC",16.4583640683836
75,0.4,0.2,"TC",20.0139750729586
75,0.6,0.2,"TC",15.6231862603291
105,0.4,0.2,"TC",23.3904737223905
105,0.6,0.2,"TC",21.1697654065784
90,0.5,0.2,"TC",18.0383947696614
75,0.4,0.2,"TC",19.1135849042788
75,0.6,0.2,"TC",21.4998714550467
105,0.4,0.2,"TC",17.3470655686046
105,0.6,0.2,"TC",11.6680946849042
90,0.5,0.2,"TC",17.3543368781068
75,0.4,0.2,"TC",14.8952520229062
75,0.6,0.2,"TC",13.1385629563987
105,0.4,0.2,"TC",12.5682104025492
105,0.6,0.2,"TC",16.9841435054425
90,0.5,0.2,"TC",16.6345321291513
75,0.4,0.2,"TC",18.5563996224414
75,0.6,0.2,"TC",10.0522584347732
105,0.4,0.2,"TC",23.6172528612256
105,0.6,0.2,"TC",15.2893799193897
90,0.5,0.2,"TC",15.2682236184835
75,0.4,0.2,"TC",15.0189237365928
75,0.6,0.2,"TC",16.3960126150458
105,0.4,0.2,"TC",23.1121476040168
105,0.6,0.2,"TC",16.7003237664474
90,0.5,0.2,"TC",15.1192374846832
75,0.4,0.2,"TC",18.3671570580707
75,0.6,0.2,"TC",16.9465926842322
105,0.4,0.2,"TC",14.449577516684
105,0.6,0.2,"TC",16.4639900193173
90,0.5,0.2,"TC",14.8615334880978
75,0.4,0.2,"TC",18.2598351873409
75,0.6,0.2,"TC",22.4097138421096
105,0.4,0.2,"TC",19.1422817090697
105,0.6,0.2,"TC",19.788990392893
90,0.5,0.2,"TC",14.3508613938298
75,0.4,0.2,"TC",20.6156319512067
75,0.6,0.2,"TC",13.9275801122802
105,0.4,0.2,"TC",22.1529622466232
105,0.6,0.2,"TC",20.3093008681195
90,0.5,0.2,"TC",16.9537532564212
75,0.4,0.2,"TC",19.8840832320562
75,0.6,0.2,"TC",15.9269758417154
105,0.4,0.2,"TC",16.3793090300589
105,0.6,0.2,"TC",16.5419491593791
90,0.5,0.2,"TC",17.6693545120189
75,0.4,0.2,"TC",19.6233815119554
75,0.6,0.2,"TC",9.40931490692386
105,0.4,0.2,"TC",23.7502103605346
105,0.6,0.2,"TC",15.5181534632795
90,0.5,0.2,"TC",17.5614824618629
75,0.4,0.2,"TC",15.7544939937582
75,0.6,0.2,"TC",14.1321529826072
105,0.4,0.2,"TC",17.356504829242
105,0.6,0.2,"TC",6.91052121082278
90,0.5,0.2,"TC",17.0721756592626
75,0.4,0.2,"TC",17.4085817808397
75,0.6,0.2,"TC",15.230974374242
105,0.4,0.2,"TC",22.5443004724921
105,0.6,0.2,"TC",14.1612938616328
90,0.5,0.2,"TC",17.9377512115559
75,0.4,0.2,"TC",21.2172782335099
75,0.6,0.2,"TC",17.4953855981175
105,0.4,0.2,"TC",20.920092135847
105,0.6,0.2,"TC",18.1009090416156
90,0.5,0.2,"TC",18.2247167775561
75,0.4,0.2,"TC",17.7411002575507
75,0.6,0.2,"TC",16.5423848193285
105,0.4,0.2,"TC",20.2451325804637
105,0.6,0.2,"TC",15.1557683991453
90,0.5,0.2,"TC",20.5090761038437
75,0.4,0.2,"TC",18.1999364125324
75,0.6,0.2,"TC",17.2447596126008
105,0.4,0.2,"TC",14.9904121929288
105,0.6,0.2,"TC",16.2767641411215
90,0.5,0.2,"TC",17.2294698304774
75,0.4,0.2,"TC",16.5208577734463
75,0.6,0.2,"TC",11.9587456505525
105,0.4,0.2,"TC",23.8857499786756
105,0.6,0.2,"TC",16.6727278951556
90,0.5,0.2,"TC",19.0276030260216
75,0.4,0.2,"TC",19.1495926019885
75,0.6,0.2,"TC",19.3353799730087
105,0.4,0.2,"TC",17.0011900485384
105,0.6,0.2,"TC",16.4110666119791
90,0.5,0.2,"TC",12.1614002173689
75,0.4,0.2,"TC",16.1214708013014
75,0.6,0.2,"TC",16.0189323290097
105,0.4,0.2,"TC",14.8020660828786
105,0.6,0.2,"TC",16.8199025528482
90,0.5,0.2,"TC",13.8412452638744
75,0.4,0.2,"TC",16.297503510235
75,0.6,0.2,"TC",14.0541065302789
105,0.4,0.2,"TC",18.6851702637087
105,0.6,0.2,"TC",20.0588825218947
90,0.5,0.2,"TC",10.7938094716885
75,0.4,0.2,"TC",23.1218921899918
75,0.6,0.2,"TC",13.35741263035
105,0.4,0.2,"TC",15.2969642204196
105,0.6,0.2,"TC",10.5982416035402
90,0.5,0.2,"TC",12.0309928133113
75,0.4,0.2,"TC",16.9524008055312
75,0.6,0.2,"TC",17.0470329430217
105,0.4,0.2,"TC",23.1429020390094
105,0.6,0.2,"TC",18.7815692273065
90,0.5,0.2,"TC",11.6470065581969
75,0.4,0.2,"TC",21.8579238654086
75,0.6,0.2,"TC",17.8500143018523
105,0.4,0.2,"TC",21.0237592584527
105,0.6,0.2,"TC",18.8531562146712
90,0.5,0.2,"TC",21.2832789284967
75,0.4,0.2,"TC",18.3373596392462
75,0.6,0.2,"TC",15.7113398500946
105,0.4,0.2,"TC",22.236448766492
105,0.6,0.2,"TC",19.2719851382077
90,0.5,0.2,"TC",17.6214887860899
75,0.4,0.2,"TC",19.4319312150644
75,0.6,0.2,"TC",14.2918061295516
105,0.4,0.2,"TC",18.8077305887244
105,0.6,0.2,"TC",21.7070683973465
90,0.5,0.2,"TC",11.3115263350882
75,0.4,0.2,"TC",16.8271021258243
75,0.6,0.2,"TC",17.1899383517853
105,0.4,0.2,"TC",18.208844528532
105,0.6,0.2,"TC",22.4506878288658
90,0.5,0.2,"TC",20.8457886171113
75,0.4,0.2,"TC",17.8066422312678
75,0.6,0.2,"TC",13.6059794422128
105,0.4,0.2,"TC",14.9483167614423
105,0.6,0.2,"TC",12.9448384974653
90,0.5,0.2,"TC",14.3967684074332
75,0.4,0.2,"TC",19.6051364663838
75,0.6,0.2,"TC",10.5475589300874
105,0.4,0.2,"TC",17.9245543060454
105,0.6,0.2,"TC",21.5325006043227
90,0.5,0.2,"TC",23.7979750212355
75,0.4,0.2,"TC",17.0823121736253
75,0.6,0.2,"TC",18.3729840889893
105,0.4,0.2,"TC",18.8755127093023
105,0.6,0.2,"TC",15.5281665990951
90,0.5,0.2,"TC",21.2066352131955
75,0.4,0.2,"TC",19.111454761226
75,0.6,0.2,"TC",18.7514861448848
105,0.4,0.2,"TC",19.3273551793975
105,0.6,0.2,"TC",18.7387069337893
90,0.5,0.2,"TC",13.1992474665506
75,0.4,0.2,"TC",21.0702946577636
75,0.6,0.2,"TC",17.4085333419261
105,0.4,0.2,"TC",22.1969773551215
105,0.6,0.2,"TC",9.52222435862052
90,0.5,0.2,"TC",13.2561946953745
75,0.4,0.2,"TC",18.5051928365965
75,0.6,0.2,"TC",16.9220048526914
105,0.4,0.2,"TC",18.1497430485169
105,0.6,0.2,"TC",19.6893099287916
90,0.5,0.2,"TC",17.6754428582533
