"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
75,0.4478,0.2,"TC",18.0091720206032
80,0.46376,0.2,"TC",15.7335426204053
85,0.4797,0.2,"TC",20.0219013602063
90,0.495639,0.2,"TC",17.3234172621479
95,0.51158,0.2,"TC",19.4842961043707
100,0.52752,0.2,"TC",15.2891036052259
60,0.4,0.2,"TC",20.5311371765413
65,0.416,0.2,"TC",18.5093863875729
70,0.4319,0.2,"TC",18.641800113183
75,0.4478,0.2,"TC",12.6430788299813
80,0.46376,0.2,"TC",16.6352691470322
85,0.4797,0.2,"TC",12.7417388194281
90,0.495639,0.2,"TC",15.092872248529
95,0.51158,0.2,"TC",23.7535726409828
100,0.52752,0.2,"TC",17.2518865762235
60,0.4,0.2,"TC",14.0260179475109
65,0.416,0.2,"TC",18.6699410663281
70,0.4319,0.2,"TC",21.612612864389
75,0.4478,0.2,"TC",25.2700521902766
80,0.46376,0.2,"TC",17.6925287906127
85,0.4797,0.2,"TC",19.0018335822507
90,0.495639,0.2,"TC",20.4720128376045
95,0.51158,0.2,"TC",16.253620725518
100,0.52752,0.2,"TC",17.4399210322811
60,0.4,0.2,"TC",17.6688469726673
65,0.416,0.2,"TC",20.9308803998047
70,0.4319,0.2,"TC",17.1082036314869
75,0.4478,0.2,"TC",18.4524125846653
80,0.46376,0.2,"TC",16.6920909871325
85,0.4797,0.2,"TC",14.269469201426
90,0.495639,0.2,"TC",7.75585972004549
95,0.51158,0.2,"TC",17.0028722605474
100,0.52752,0.2,"TC",13.9010971774732
60,0.4,0.2,"TC",11.8020819461766
65,0.416,0.2,"TC",22.903804427219
70,0.4319,0.2,"TC",24.9077692878609
75,0.4478,0.2,"TC",17.2948181487645
80,0.46376,0.2,"TC",20.9239547301039
85,0.4797,0.2,"TC",12.9608611750846
90,0.495639,0.2,"TC",16.9802725772927
95,0.51158,0.2,"TC",15.7732955251876
100,0.52752,0.2,"TC",16.6084639742423
60,0.4,0.2,"TC",23.9212239594991
65,0.416,0.2,"TC",18.7764664160222
70,0.4319,0.2,"TC",17.0400250855911
75,0.4478,0.2,"TC",20.5748415397629
80,0.46376,0.2,"TC",20.3713157400405
85,0.4797,0.2,"TC",19.5661716123971
90,0.495639,0.2,"TC",14.2608837751095
95,0.51158,0.2,"TC",17.4158687464068
100,0.52752,0.2,"TC",15.8893384127283
60,0.4,0.2,"TC",18.7884813011027
65,0.416,0.2,"TC",19.4199537169799
70,0.4319,0.2,"TC",19.2968077300786
75,0.4478,0.2,"TC",18.4406887636798
80,0.46376,0.2,"TC",14.5597149578019
85,0.4797,0.2,"TC",17.7708181967793
90,0.495639,0.2,"TC",21.2317835098855
95,0.51158,0.2,"TC",15.1599601514567
100,0.52752,0.2,"TC",11.6951570944801
60,0.4,0.2,"TC",17.8636158053985
65,0.416,0.2,"TC",18.164429833384
70,0.4319,0.2,"TC",16.8223591770509
75,0.4478,0.2,"TC",12.7950805362079
80,0.46376,0.2,"TC",15.3313989139785
85,0.4797,0.2,"TC",16.136313337471
90,0.495639,0.2,"TC",20.8152451468744
95,0.51158,0.2,"TC",15.022871442895
100,0.52752,0.2,"TC",20.6413237075435
60,0.4,0.2,"TC",22.369742323073
65,0.416,0.2,"TC",16.9916169660771
70,0.4319,0.2,"TC",14.8386889271978
75,0.4478,0.2,"TC",14.4078022817572
80,0.46376,0.2,"TC",18.5919712767546
85,0.4797,0.2,"TC",26.347091754616
90,0.495639,0.2,"TC",16.8209959357891
95,0.51158,0.2,"TC",17.2966842982444
100,0.52752,0.2,"TC",22.3101601951712
60,0.4,0.2,"TC",18.6924909152861
65,0.416,0.2,"TC",19.3964417599377
70,0.4319,0.2,"TC",17.361041888721
75,0.4478,0.2,"TC",14.8913475793789
80,0.46376,0.2,"TC",14.7798873599205
85,0.4797,0.2,"TC",20.8057447678013
90,0.495639,0.2,"TC",16.8208657782807
95,0.51158,0.2,"TC",20.3693196693128
100,0.52752,0.2,"TC",17.5348048546303
60,0.4,0.2,"TC",21.2883068354021
65,0.416,0.2,"TC",19.3719456348246
70,0.4319,0.2,"TC",20.2472270200757
75,0.4478,0.2,"TC",22.4630648882432
80,0.46376,0.2,"TC",14.9990094508098
85,0.4797,0.2,"TC",16.6377743662824
90,0.495639,0.2,"TC",19.4106937480511
95,0.51158,0.2,"TC",18.2258536123831
100,0.52752,0.2,"TC",15.2758445144305
60,0.4,0.2,"TC",19.5789084890949
65,0.416,0.2,"TC",17.641380519867
70,0.4319,0.2,"TC",15.2070823457946
75,0.4478,0.2,"TC",21.0401955584518
80,0.46376,0.2,"TC",13.8693364005376
85,0.4797,0.2,"TC",15.7702155727514
90,0.495639,0.2,"TC",21.7388384750642
95,0.51158,0.2,"TC",16.9395917711619
100,0.52752,0.2,"TC",16.2755404649144
60,0.4,0.2,"TC",20.6703696499094
65,0.416,0.2,"TC",19.8568593654994
70,0.4319,0.2,"TC",13.9801603986042
75,0.4478,0.2,"TC",18.392194003426
80,0.46376,0.2,"TC",17.3512713370256
85,0.4797,0.2,"TC",18.1963598307057
90,0.495639,0.2,"TC",16.594917439067
95,0.51158,0.2,"TC",17.0735710110237
100,0.52752,0.2,"TC",16.7323150427071
60,0.4,0.2,"TC",11.3579582671594
65,0.416,0.2,"TC",21.081500759909
70,0.4319,0.2,"TC",21.9268689171617
75,0.4478,0.2,"TC",18.3440927898952
80,0.46376,0.2,"TC",11.6858820483035
85,0.4797,0.2,"TC",11.0916409610976
90,0.495639,0.2,"TC",13.6516164764342
95,0.51158,0.2,"TC",18.8520172884136
100,0.52752,0.2,"TC",17.5867128687564
60,0.4,0.2,"TC",12.8414630362801
65,0.416,0.2,"TC",21.5930489612834
70,0.4319,0.2,"TC",14.6558597499736
75,0.4478,0.2,"TC",16.2786222583109
80,0.46376,0.2,"TC",17.9705993804316
85,0.4797,0.2,"TC",19.8265622139383
90,0.495639,0.2,"TC",13.2497074243247
95,0.51158,0.2,"TC",15.6731153711198
100,0.52752,0.2,"TC",14.7519974309065
60,0.4,0.2,"TC",16.2914827485984
65,0.416,0.2,"TC",16.3330504671172
70,0.4319,0.2,"TC",20.9634957027323
75,0.4478,0.2,"TC",17.2874141829093
80,0.46376,0.2,"TC",22.1294910542115
85,0.4797,0.2,"TC",13.8778930577896
90,0.495639,0.2,"TC",13.593810860232
95,0.51158,0.2,"TC",19.8448469186099
100,0.52752,0.2,"TC",15.8844258954069
60,0.4,0.2,"TC",20.428247734412
65,0.416,0.2,"TC",18.5289829285314
70,0.4319,0.2,"TC",22.3373141781514
75,0.4478,0.2,"TC",21.243491500905
80,0.46376,0.2,"TC",14.0879210011286
85,0.4797,0.2,"TC",15.0807874662524
90,0.495639,0.2,"TC",22.4264510806335
95,0.51158,0.2,"TC",10.7545695812953
100,0.52752,0.2,"TC",14.8709525976425
60,0.4,0.2,"TC",19.5136011297052
65,0.416,0.2,"TC",18.177642497732
70,0.4319,0.2,"TC",19.4973301312634
75,0.4478,0.2,"TC",16.0510915464322
80,0.46376,0.2,"TC",19.6038326410982
85,0.4797,0.2,"TC",16.6044910262544
90,0.495639,0.2,"TC",20.9588631455474
95,0.51158,0.2,"TC",19.5913238591943
100,0.52752,0.2,"TC",18.0025242814794
60,0.4,0.2,"TC",19.4863108811079
65,0.416,0.2,"TC",20.4261960184764
70,0.4319,0.2,"TC",19.4659029232197
75,0.4478,0.2,"TC",10.0161093321393
80,0.46376,0.2,"TC",24.5676453334395
85,0.4797,0.2,"TC",14.3183422184594
90,0.495639,0.2,"TC",15.2880181182862
95,0.51158,0.2,"TC",14.0293718308808
100,0.52752,0.2,"TC",20.1996975587166
60,0.4,0.2,"TC",18.4825562701931
65,0.416,0.2,"TC",16.0219922187024
70,0.4319,0.2,"TC",22.6736136663826
75,0.4478,0.2,"TC",15.6360659988904
80,0.46376,0.2,"TC",19.2962477872247
85,0.4797,0.2,"TC",15.8820126096983
90,0.495639,0.2,"TC",16.8186951760854
95,0.51158,0.2,"TC",16.6057341427045
100,0.52752,0.2,"TC",16.0707016783408
60,0.4,0.2,"TC",18.9762375181536
65,0.416,0.2,"TC",26.2943872312006
70,0.4319,0.2,"TC",22.6764261302391
75,0.4478,0.2,"TC",21.4765180642187
80,0.46376,0.2,"TC",12.230664622659
85,0.4797,0.2,"TC",19.7284978746529
90,0.495639,0.2,"TC",15.8350857324206
95,0.51158,0.2,"TC",11.5193623200545
100,0.52752,0.2,"TC",19.7312543822294
60,0.4,0.2,"TC",19.4672539777427
65,0.416,0.2,"TC",17.7912606845668
70,0.4319,0.2,"TC",20.9632775979298
75,0.4478,0.2,"TC",14.1860416075898
80,0.46376,0.2,"TC",13.789468065393
85,0.4797,0.2,"TC",13.7000270570344
90,0.495639,0.2,"TC",18.67130062284
95,0.51158,0.2,"TC",19.5103842320163
100,0.52752,0.2,"TC",20.1214678872561
60,0.4,0.2,"TC",17.2096656133803
65,0.416,0.2,"TC",18.5107679047529
70,0.4319,0.2,"TC",17.48347784254
75,0.4478,0.2,"TC",18.5451535874786
80,0.46376,0.2,"TC",16.3749961919057
85,0.4797,0.2,"TC",23.8630588493339
90,0.495639,0.2,"TC",11.4945035075431
95,0.51158,0.2,"TC",18.0278114417592
100,0.52752,0.2,"TC",20.3129061015322
60,0.4,0.2,"TC",14.2058050687085
65,0.416,0.2,"TC",21.8521283365357
70,0.4319,0.2,"TC",17.6559908447438
75,0.4478,0.2,"TC",17.8688940656942
80,0.46376,0.2,"TC",11.0046576984003
85,0.4797,0.2,"TC",12.2389198309899
90,0.495639,0.2,"TC",17.3704672128731
95,0.51158,0.2,"TC",18.2846385410696
100,0.52752,0.2,"TC",18.769046266958
60,0.4,0.2,"TC",15.6338609497734
65,0.416,0.2,"TC",16.9452827071296
70,0.4319,0.2,"TC",15.97486882374
75,0.4478,0.2,"TC",16.8135824321319
80,0.46376,0.2,"TC",17.0212966869485
85,0.4797,0.2,"TC",21.7263768323866
90,0.495639,0.2,"TC",15.1232475556488
95,0.51158,0.2,"TC",15.567603312731
100,0.52752,0.2,"TC",14.623249382478
60,0.4,0.2,"TC",19.0423360011662
65,0.416,0.2,"TC",15.280328690715
70,0.4319,0.2,"TC",21.9758509496863
75,0.4478,0.2,"TC",24.5752237159378
80,0.46376,0.2,"TC",17.736268449377
85,0.4797,0.2,"TC",19.4438455441377
90,0.495639,0.2,"TC",10.7134273702782
95,0.51158,0.2,"TC",20.0858131508978
100,0.52752,0.2,"TC",21.7002468050665
60,0.4,0.2,"TC",19.4084389778513
65,0.416,0.2,"TC",18.8809866995055
70,0.4319,0.2,"TC",15.1309349797274
75,0.4478,0.2,"TC",13.5661155872192
80,0.46376,0.2,"TC",20.9400969919433
85,0.4797,0.2,"TC",18.7903816478992
90,0.495639,0.2,"TC",15.5548536595786
95,0.51158,0.2,"TC",17.6539288809679
100,0.52752,0.2,"TC",16.0473744629182
60,0.4,0.2,"TC",26.0773281125619
65,0.416,0.2,"TC",23.0148372820103
70,0.4319,0.2,"TC",19.648965496669
75,0.4478,0.2,"TC",12.4609315326726
80,0.46376,0.2,"TC",15.3651344897789
85,0.4797,0.2,"TC",15.8669793621203
90,0.495639,0.2,"TC",17.2515056608326
95,0.51158,0.2,"TC",19.0258454617701
100,0.52752,0.2,"TC",16.7691707904006
60,0.4,0.2,"TC",22.3729730646905
65,0.416,0.2,"TC",17.0040840778548
70,0.4319,0.2,"TC",17.5265430997425
75,0.4478,0.2,"TC",20.5306117161962
80,0.46376,0.2,"TC",16.8107226613395
85,0.4797,0.2,"TC",20.38986538597
90,0.495639,0.2,"TC",18.8345325169789
95,0.51158,0.2,"TC",15.5235915799093
100,0.52752,0.2,"TC",16.7219913439532
60,0.4,0.2,"TC",19.0626416696186
65,0.416,0.2,"TC",17.7883762188477
70,0.4319,0.2,"TC",22.4933120482866
75,0.4478,0.2,"TC",27.5048597756573
80,0.46376,0.2,"TC",17.0013478350672
85,0.4797,0.2,"TC",24.4857855983302
90,0.495639,0.2,"TC",19.4209472997805
95,0.51158,0.2,"TC",17.8345030006846
100,0.52752,0.2,"TC",15.9091662879952
60,0.4,0.2,"TC",20.3185459742552
65,0.416,0.2,"TC",17.9369221020701
70,0.4319,0.2,"TC",23.2855354192795
75,0.4478,0.2,"TC",17.6834670461029
80,0.46376,0.2,"TC",20.6931845467398
85,0.4797,0.2,"TC",24.9399826382676
90,0.495639,0.2,"TC",17.1353013070849
95,0.51158,0.2,"TC",13.4342609835735
100,0.52752,0.2,"TC",18.4802912735296
60,0.4,0.2,"TC",23.9818292748758
65,0.416,0.2,"TC",16.5943944911694
70,0.4319,0.2,"TC",15.2385159265749
75,0.4478,0.2,"TC",17.6382185666806
80,0.46376,0.2,"TC",15.7307515872246
85,0.4797,0.2,"TC",20.4718046046302
90,0.495639,0.2,"TC",14.3834683593772
95,0.51158,0.2,"TC",12.1098903632211
100,0.52752,0.2,"TC",17.8559365520562
60,0.4,0.2,"TC",20.6220066307252
65,0.416,0.2,"TC",19.9159078208849
70,0.4319,0.2,"TC",15.2749167699971
75,0.4478,0.2,"TC",20.0056940085005
80,0.46376,0.2,"TC",14.5666131910284
85,0.4797,0.2,"TC",14.2477544873576
90,0.495639,0.2,"TC",22.9136223188348
95,0.51158,0.2,"TC",19.3639109726583
100,0.52752,0.2,"TC",18.8070793303231
60,0.4,0.2,"TC",20.6484810473109
65,0.416,0.2,"TC",17.3235554421107
70,0.4319,0.2,"TC",20.4185833458166
75,0.4478,0.2,"TC",16.4410217077512
80,0.46376,0.2,"TC",20.9776427188576
85,0.4797,0.2,"TC",20.5882388615302
90,0.495639,0.2,"TC",15.9323461805529
95,0.51158,0.2,"TC",16.5564317692654
100,0.52752,0.2,"TC",17.6681727203812
60,0.4,0.2,"TC",21.9649904404191
65,0.416,0.2,"TC",26.2927238559965
70,0.4319,0.2,"TC",19.1357968499863
75,0.4478,0.2,"TC",20.6738173776833
80,0.46376,0.2,"TC",13.2742601909011
85,0.4797,0.2,"TC",20.2254613245808
90,0.495639,0.2,"TC",20.6683299222403
95,0.51158,0.2,"TC",18.1426095412834
100,0.52752,0.2,"TC",13.0853484026424
60,0.4,0.2,"TC",22.4080214313204
65,0.416,0.2,"TC",17.7954360231719
70,0.4319,0.2,"TC",16.4840571834293
75,0.4478,0.2,"TC",19.7537441634238
80,0.46376,0.2,"TC",15.8222825930914
85,0.4797,0.2,"TC",15.3640134105362
90,0.495639,0.2,"TC",16.3899183190108
95,0.51158,0.2,"TC",19.5101731597724
100,0.52752,0.2,"TC",20.2951897617199
60,0.4,0.2,"TC",19.7711707148064
65,0.416,0.2,"TC",20.318213713097
70,0.4319,0.2,"TC",19.8469517841975
75,0.4478,0.2,"TC",22.2074275751273
80,0.46376,0.2,"TC",20.1172845187659
85,0.4797,0.2,"TC",16.1578881271425
90,0.495639,0.2,"TC",23.7959954426445
95,0.51158,0.2,"TC",20.247732628297
100,0.52752,0.2,"TC",19.5237435325315
60,0.4,0.2,"TC",15.4680037399016
65,0.416,0.2,"TC",21.9297916012077
70,0.4319,0.2,"TC",10.738777620398
75,0.4478,0.2,"TC",10.5333393618116
80,0.46376,0.2,"TC",18.1884399911226
85,0.4797,0.2,"TC",14.3926381440194
90,0.495639,0.2,"TC",18.1824808419814
95,0.51158,0.2,"TC",13.2315008956576
100,0.52752,0.2,"TC",20.2253313257411
60,0.4,0.2,"TC",22.635119724437
65,0.416,0.2,"TC",16.359357707453
70,0.4319,0.2,"TC",20.5767175751204
75,0.4478,0.2,"TC",23.7177463196314
80,0.46376,0.2,"TC",19.2012389766801
85,0.4797,0.2,"TC",12.5469302899804
90,0.495639,0.2,"TC",14.9081697457093
95,0.51158,0.2,"TC",19.0853800900178
100,0.52752,0.2,"TC",17.9290273056895
60,0.4,0.2,"TC",13.0016110978862
65,0.416,0.2,"TC",21.3617463568187
70,0.4319,0.2,"TC",19.147504980512
75,0.4478,0.2,"TC",13.5994165781824
80,0.46376,0.2,"TC",16.8698342370438
85,0.4797,0.2,"TC",11.3162123906433
90,0.495639,0.2,"TC",15.253258482104
95,0.51158,0.2,"TC",21.1607807325979
100,0.52752,0.2,"TC",20.4148433720868
60,0.4,0.2,"TC",19.0935116989709
65,0.416,0.2,"TC",19.6307833570432
70,0.4319,0.2,"TC",14.7769262035784
75,0.4478,0.2,"TC",18.7796100016487
80,0.46376,0.2,"TC",19.7072603270435
85,0.4797,0.2,"TC",12.4745656725121
90,0.495639,0.2,"TC",12.609098330508
95,0.51158,0.2,"TC",8.82143369905182
100,0.52752,0.2,"TC",16.0119411600758
60,0.4,0.2,"TC",18.5205952119236
65,0.416,0.2,"TC",18.0243367473448
70,0.4319,0.2,"TC",19.9174482235415
75,0.4478,0.2,"TC",20.0339243399606
80,0.46376,0.2,"TC",21.9126566005307
85,0.4797,0.2,"TC",19.5327254676296
90,0.495639,0.2,"TC",20.044772691321
95,0.51158,0.2,"TC",13.374833990557
100,0.52752,0.2,"TC",17.7260345709551
60,0.4,0.2,"TC",17.2781181900938
65,0.416,0.2,"TC",18.8188292898016
70,0.4319,0.2,"TC",17.8831564956473
75,0.4478,0.2,"TC",22.443896699856
80,0.46376,0.2,"TC",18.1773307646104
85,0.4797,0.2,"TC",22.0954036193254
90,0.495639,0.2,"TC",14.420422582736
95,0.51158,0.2,"TC",16.6816158197274
100,0.52752,0.2,"TC",14.7780859096642
60,0.4,0.2,"TC",19.0730050447631
65,0.416,0.2,"TC",19.7014186555084
70,0.4319,0.2,"TC",16.7289370836538
75,0.4478,0.2,"TC",17.7273244802773
80,0.46376,0.2,"TC",13.5147371658858
85,0.4797,0.2,"TC",17.9226444402555
90,0.495639,0.2,"TC",15.1479718906128
95,0.51158,0.2,"TC",21.7032321286307
100,0.52752,0.2,"TC",14.7863983624364
60,0.4,0.2,"TC",23.6154025525798
65,0.416,0.2,"TC",15.2039131210613
70,0.4319,0.2,"TC",16.6697105421073
75,0.4478,0.2,"TC",20.0680076358932
80,0.46376,0.2,"TC",17.6958432783458
85,0.4797,0.2,"TC",13.9329742267011
90,0.495639,0.2,"TC",17.2244324688409
95,0.51158,0.2,"TC",16.5660605365313
100,0.52752,0.2,"TC",15.2583442030376
60,0.4,0.2,"TC",17.8568701190873
65,0.416,0.2,"TC",16.9277021908712
70,0.4319,0.2,"TC",21.0365373458154
75,0.4478,0.2,"TC",14.3040866077148
80,0.46376,0.2,"TC",22.9963529291014
85,0.4797,0.2,"TC",15.5997400637153
90,0.495639,0.2,"TC",16.3614388033861
95,0.51158,0.2,"TC",20.3823933649864
100,0.52752,0.2,"TC",21.9530127672964
60,0.4,0.2,"TC",22.1187088024069
65,0.416,0.2,"TC",19.9446935215738
70,0.4319,0.2,"TC",16.276704573659
75,0.4478,0.2,"TC",18.5379049034411
80,0.46376,0.2,"TC",18.4292565150795
85,0.4797,0.2,"TC",14.7576498546401
90,0.495639,0.2,"TC",18.6364155284322
95,0.51158,0.2,"TC",18.7683372587905
100,0.52752,0.2,"TC",18.0263450813524
60,0.4,0.2,"TC",20.5046991975782
65,0.416,0.2,"TC",16.2705052073126
70,0.4319,0.2,"TC",18.483566830966
75,0.4478,0.2,"TC",20.4121059653511
80,0.46376,0.2,"TC",19.5254282120851
85,0.4797,0.2,"TC",17.8314415995555
90,0.495639,0.2,"TC",16.9901020410726
95,0.51158,0.2,"TC",17.1058385719234
100,0.52752,0.2,"TC",24.811517543863
60,0.4,0.2,"TC",18.9016777202878
65,0.416,0.2,"TC",20.166146146892
70,0.4319,0.2,"TC",18.3327227777083
75,0.4478,0.2,"TC",19.0128072689879
80,0.46376,0.2,"TC",9.40959747252916
85,0.4797,0.2,"TC",17.7471175325465
90,0.495639,0.2,"TC",23.734550819946
95,0.51158,0.2,"TC",16.86729891434
100,0.52752,0.2,"TC",15.8197900466924
60,0.4,0.2,"TC",15.9558960838483
65,0.416,0.2,"TC",24.1180058960303
70,0.4319,0.2,"TC",13.1661416255954
75,0.4478,0.2,"TC",14.9937034060919
80,0.46376,0.2,"TC",17.4538257766089
85,0.4797,0.2,"TC",22.3189729086336
90,0.495639,0.2,"TC",22.4813168028335
95,0.51158,0.2,"TC",13.6918683641202
100,0.52752,0.2,"TC",16.8018417627789
60,0.4,0.2,"TC",18.613265491865
65,0.416,0.2,"TC",21.7578038749652
70,0.4319,0.2,"TC",16.9167155533861
75,0.4478,0.2,"TC",27.3747473991975
80,0.46376,0.2,"TC",15.7597127095307
85,0.4797,0.2,"TC",15.587863796576
90,0.495639,0.2,"TC",14.2065636968004
95,0.51158,0.2,"TC",18.4995745564268
100,0.52752,0.2,"TC",15.0692136152193
60,0.4,0.2,"TC",21.26203115052
65,0.416,0.2,"TC",19.0209985804062
70,0.4319,0.2,"TC",21.299827391064
75,0.4478,0.2,"TC",13.8186544105284
80,0.46376,0.2,"TC",20.0711183747159
85,0.4797,0.2,"TC",17.8038815760381
90,0.495639,0.2,"TC",22.7174390324242
95,0.51158,0.2,"TC",22.1573108056126
100,0.52752,0.2,"TC",15.0949454115737
60,0.4,0.2,"TC",17.9759800332239
65,0.416,0.2,"TC",18.8562273863154
70,0.4319,0.2,"TC",24.0141873818222
75,0.4478,0.2,"TC",18.6657752380675
80,0.46376,0.2,"TC",22.7929223557066
85,0.4797,0.2,"TC",19.5139370201325
90,0.495639,0.2,"TC",22.8893558383302
95,0.51158,0.2,"TC",15.188315845719
100,0.52752,0.2,"TC",18.9705109372706
60,0.4,0.2,"TC",23.4907975137649
65,0.416,0.2,"TC",22.5122629574018
70,0.4319,0.2,"TC",19.8473914239808
75,0.4478,0.2,"TC",18.0230310302488
80,0.46376,0.2,"TC",21.9647622359066
85,0.4797,0.2,"TC",15.9192007985352
90,0.495639,0.2,"TC",11.3186576706936
95,0.51158,0.2,"TC",20.0530200686661
100,0.52752,0.2,"TC",13.9136222621518
60,0.4,0.2,"TC",13.6524550071366
65,0.416,0.2,"TC",16.5306713169023
70,0.4319,0.2,"TC",13.7649785777526
75,0.4478,0.2,"TC",18.7279299449601
80,0.46376,0.2,"TC",20.0066539089166
85,0.4797,0.2,"TC",19.4171708594428
90,0.495639,0.2,"TC",18.128846073505
95,0.51158,0.2,"TC",17.8589425816989
100,0.52752,0.2,"TC",10.8245431483453
60,0.4,0.2,"TC",16.3456465843733
65,0.416,0.2,"TC",17.7929472065671
70,0.4319,0.2,"TC",23.570675574951
75,0.4478,0.2,"TC",21.0793168184395
80,0.46376,0.2,"TC",18.548223952589
85,0.4797,0.2,"TC",19.9856841195798
90,0.495639,0.2,"TC",19.8681522489068
95,0.51158,0.2,"TC",16.0230366754748
100,0.52752,0.2,"TC",13.7614881525736
60,0.4,0.2,"TC",20.2505166616118
65,0.416,0.2,"TC",21.0554717462933
