"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
30,0.3,0.2,"TC",17.1057586034618
90,0.5,0.2,"TC",15.1394781234376
90,0.3,0.2,"TC",17.1466000447252
60,0.4,0.2,"TC",20.4628393462808
30,0.5,0.2,"TC",16.1380376003964
30,0.3,0.2,"TC",21.3127611250028
90,0.5,0.2,"TC",15.2974505010314
90,0.3,0.2,"TC",16.592467278891
60,0.4,0.2,"TC",20.456579103621
30,0.5,0.2,"TC",16.5020929813169
30,0.3,0.2,"TC",21.1795020135473
90,0.5,0.2,"TC",17.1346372084945
90,0.3,0.2,"TC",21.7566621952734
60,0.4,0.2,"TC",23.6208006680471
30,0.5,0.2,"TC",20.6488445161604
30,0.3,0.2,"TC",21.3907155350594
90,0.5,0.2,"TC",17.9634795720069
90,0.3,0.2,"TC",23.7250558506515
60,0.4,0.2,"TC",23.7234344671199
30,0.5,0.2,"TC",14.8475462323878
30,0.3,0.2,"TC",19.5336896985219
90,0.5,0.2,"TC",16.3766341470903
90,0.3,0.2,"TC",16.2890393482186
60,0.4,0.2,"TC",24.8125147880786
30,0.5,0.2,"TC",20.372005323248
30,0.3,0.2,"TC",20.3596839533439
90,0.5,0.2,"TC",15.7051205612367
90,0.3,0.2,"TC",22.9125834221269
60,0.4,0.2,"TC",21.977129565069
30,0.5,0.2,"TC",17.5831696649438
30,0.3,0.2,"TC",15.338357501116
90,0.5,0.2,"TC",21.6437814926567
90,0.3,0.2,"TC",22.9419322952433
60,0.4,0.2,"TC",15.8090285041432
30,0.5,0.2,"TC",22.1477280447351
30,0.3,0.2,"TC",19.1180638087624
90,0.5,0.2,"TC",15.7380641470513
90,0.3,0.2,"TC",22.8138075257572
60,0.4,0.2,"TC",14.0290330043997
30,0.5,0.2,"TC",16.1475687089596
30,0.3,0.2,"TC",20.5128154919244
90,0.5,0.2,"TC",22.1111005469649
90,0.3,0.2,"TC",23.7559285916772
60,0.4,0.2,"TC",21.0019812697947
30,0.5,0.2,"TC",18.3579573838025
30,0.3,0.2,"TC",20.1369272900079
90,0.5,0.2,"TC",21.7535779904514
90,0.3,0.2,"TC",21.4510912715855
60,0.4,0.2,"TC",18.6273015569348
30,0.5,0.2,"TC",23.0137208472823
30,0.3,0.2,"TC",22.0216843416501
90,0.5,0.2,"TC",10.0917862963387
90,0.3,0.2,"TC",20.8522194376514
60,0.4,0.2,"TC",22.812120548106
30,0.5,0.2,"TC",22.0174803016267
30,0.3,0.2,"TC",19.9968676719616
90,0.5,0.2,"TC",17.7496722347985
90,0.3,0.2,"TC",19.0024441933883
60,0.4,0.2,"TC",15.0289792706075
30,0.5,0.2,"TC",23.8688961106028
30,0.3,0.2,"TC",13.5976525568032
90,0.5,0.2,"TC",11.6639967002788
90,0.3,0.2,"TC",17.7782777570708
60,0.4,0.2,"TC",22.0964814640383
30,0.5,0.2,"TC",17.2510443979623
30,0.3,0.2,"TC",20.4943545599515
90,0.5,0.2,"TC",17.2875943760128
90,0.3,0.2,"TC",20.2651242228062
60,0.4,0.2,"TC",23.097789330433
30,0.5,0.2,"TC",20.0224798090914
30,0.3,0.2,"TC",23.0669242554031
90,0.5,0.2,"TC",17.8319206660473
90,0.3,0.2,"TC",16.4402052454173
60,0.4,0.2,"TC",21.6868691112047
30,0.5,0.2,"TC",24.0568832940904
30,0.3,0.2,"TC",17.2799607509648
90,0.5,0.2,"TC",20.8489565998526
90,0.3,0.2,"TC",21.2668206244698
60,0.4,0.2,"TC",18.6454164828557
30,0.5,0.2,"TC",18.5657966679375
30,0.3,0.2,"TC",15.9317121252919
90,0.5,0.2,"TC",23.3644754705519
90,0.3,0.2,"TC",15.6465932305204
60,0.4,0.2,"TC",22.5147147469263
30,0.5,0.2,"TC",20.4468790427138
30,0.3,0.2,"TC",23.200717188734
90,0.5,0.2,"TC",14.9700667637214
90,0.3,0.2,"TC",20.6191117304333
60,0.4,0.2,"TC",19.2447676658842
30,0.5,0.2,"TC",18.3754567358323
30,0.3,0.2,"TC",19.5661166623178
90,0.5,0.2,"TC",14.195164377043
90,0.3,0.2,"TC",25.5210322593316
60,0.4,0.2,"TC",18.8290095074627
30,0.5,0.2,"TC",15.8672771594248
30,0.3,0.2,"TC",21.6937058849992
90,0.5,0.2,"TC",15.2736412299599
90,0.3,0.2,"TC",19.5431044367446
60,0.4,0.2,"TC",20.0058251114252
30,0.5,0.2,"TC",21.647454470547
30,0.3,0.2,"TC",17.996509418532
90,0.5,0.2,"TC",11.4967884850382
90,0.3,0.2,"TC",22.2430371517571
60,0.4,0.2,"TC",21.4631443836243
30,0.5,0.2,"TC",20.163361288469
30,0.3,0.2,"TC",16.6044653359966
90,0.5,0.2,"TC",19.6411260320376
90,0.3,0.2,"TC",23.3684801669419
60,0.4,0.2,"TC",21.590849502018
30,0.5,0.2,"TC",24.4394398492141
30,0.3,0.2,"TC",19.4440927220829
90,0.5,0.2,"TC",14.6362618385652
90,0.3,0.2,"TC",17.8182574628578
60,0.4,0.2,"TC",23.8674472375582
30,0.5,0.2,"TC",15.7931895967595
30,0.3,0.2,"TC",19.5287965204804
90,0.5,0.2,"TC",16.3152429145482
90,0.3,0.2,"TC",21.8889526656631
60,0.4,0.2,"TC",23.1060249654253
30,0.5,0.2,"TC",20.2320149451066
30,0.3,0.2,"TC",15.7300645098107
90,0.5,0.2,"TC",15.9798557344701
90,0.3,0.2,"TC",15.2949139708491
60,0.4,0.2,"TC",19.8926730674218
30,0.5,0.2,"TC",18.3867142581195
30,0.3,0.2,"TC",22.1409106141452
90,0.5,0.2,"TC",19.2047935070031
90,0.3,0.2,"TC",22.2084457967619
60,0.4,0.2,"TC",16.6196122102634
30,0.5,0.2,"TC",23.0253947870933
30,0.3,0.2,"TC",22.8462761897647
90,0.5,0.2,"TC",17.2488192843679
90,0.3,0.2,"TC",21.493853187197
60,0.4,0.2,"TC",19.1765984049982
30,0.5,0.2,"TC",20.4609537791653
30,0.3,0.2,"TC",18.683962987862
90,0.5,0.2,"TC",16.6633738028489
90,0.3,0.2,"TC",18.8532076999814
60,0.4,0.2,"TC",20.8447504621699
30,0.5,0.2,"TC",21.8752688766891
30,0.3,0.2,"TC",17.8918604807406
90,0.5,0.2,"TC",14.5044844094456
90,0.3,0.2,"TC",21.049223345843
60,0.4,0.2,"TC",23.6627069598857
30,0.5,0.2,"TC",23.3139585290995
30,0.3,0.2,"TC",20.7872868815859
90,0.5,0.2,"TC",19.9422626522516
90,0.3,0.2,"TC",20.0836406498641
60,0.4,0.2,"TC",10.8757316079273
30,0.5,0.2,"TC",13.1835178207495
30,0.3,0.2,"TC",18.0940503190062
90,0.5,0.2,"TC",22.1467669173289
90,0.3,0.2,"TC",20.3070961382282
60,0.4,0.2,"TC",16.2417159260111
30,0.5,0.2,"TC",19.0716467943351
30,0.3,0.2,"TC",18.6972724520019
90,0.5,0.2,"TC",11.6547371938667
90,0.3,0.2,"TC",25.2912519613598
60,0.4,0.2,"TC",19.9727832330025
30,0.5,0.2,"TC",20.5730984110496
30,0.3,0.2,"TC",22.7190268797403
90,0.5,0.2,"TC",20.1632233117907
90,0.3,0.2,"TC",19.5292843537786
60,0.4,0.2,"TC",14.9644795895038
30,0.5,0.2,"TC",20.0843295533094
30,0.3,0.2,"TC",22.2191111247696
90,0.5,0.2,"TC",19.4339569548551
90,0.3,0.2,"TC",23.584165290735
60,0.4,0.2,"TC",21.7745490568418
30,0.5,0.2,"TC",19.3254446957152
30,0.3,0.2,"TC",22.2120315527147
90,0.5,0.2,"TC",13.0898250862886
90,0.3,0.2,"TC",14.9179799960841
60,0.4,0.2,"TC",14.707609255429
30,0.5,0.2,"TC",20.951573385694
30,0.3,0.2,"TC",18.7048197819029
90,0.5,0.2,"TC",18.1444822170237
90,0.3,0.2,"TC",20.637624190632
60,0.4,0.2,"TC",14.5689260896969
30,0.5,0.2,"TC",20.7833341447959
30,0.3,0.2,"TC",22.5096361618476
90,0.5,0.2,"TC",19.3802105273981
90,0.3,0.2,"TC",17.8667281698696
60,0.4,0.2,"TC",17.3958545633148
30,0.5,0.2,"TC",19.6518611666612
30,0.3,0.2,"TC",18.2028758499598
90,0.5,0.2,"TC",14.7358334871726
90,0.3,0.2,"TC",23.7984352222107
60,0.4,0.2,"TC",16.277025602108
30,0.5,0.2,"TC",16.0703921263889
30,0.3,0.2,"TC",16.1826309093487
90,0.5,0.2,"TC",14.3146039501249
90,0.3,0.2,"TC",25.5975855319611
60,0.4,0.2,"TC",18.4059468198722
30,0.5,0.2,"TC",17.1218552391909
30,0.3,0.2,"TC",17.6409632451848
90,0.5,0.2,"TC",10.7036340858647
90,0.3,0.2,"TC",18.5807386168448
60,0.4,0.2,"TC",22.5470419491717
30,0.5,0.2,"TC",24.8041038563141
30,0.3,0.2,"TC",20.1329403676632
90,0.5,0.2,"TC",10.7995262014552
90,0.3,0.2,"TC",22.2300378028372
60,0.4,0.2,"TC",16.1999393175736
30,0.5,0.2,"TC",19.0779616238386
30,0.3,0.2,"TC",17.4947230216764
90,0.5,0.2,"TC",15.4962312640139
90,0.3,0.2,"TC",16.5465653987733
60,0.4,0.2,"TC",23.3920784168902
30,0.5,0.2,"TC",12.3283227614009
30,0.3,0.2,"TC",22.394630536375
90,0.5,0.2,"TC",12.995678214905
90,0.3,0.2,"TC",22.5683621537279
60,0.4,0.2,"TC",21.4893641130518
30,0.5,0.2,"TC",26.5780886751106
30,0.3,0.2,"TC",26.4777701973904
90,0.5,0.2,"TC",16.7147423441034
90,0.3,0.2,"TC",21.1949014445026
60,0.4,0.2,"TC",11.4455933044877
30,0.5,0.2,"TC",23.4771358636835
30,0.3,0.2,"TC",22.7172967158303
90,0.5,0.2,"TC",10.8986112026058
90,0.3,0.2,"TC",17.1828053524962
60,0.4,0.2,"TC",22.6219419255571
30,0.5,0.2,"TC",22.0452838010797
30,0.3,0.2,"TC",15.6655243379435
90,0.5,0.2,"TC",18.3173217368867
90,0.3,0.2,"TC",18.6566431180057
60,0.4,0.2,"TC",23.3208680865744
30,0.5,0.2,"TC",18.9661684448559
30,0.3,0.2,"TC",19.9668451220926
90,0.5,0.2,"TC",16.841058261092
90,0.3,0.2,"TC",23.7032400828618
60,0.4,0.2,"TC",22.0218227220665
30,0.5,0.2,"TC",14.4569381027961
30,0.3,0.2,"TC",14.258758690251
90,0.5,0.2,"TC",18.5257784601938
90,0.3,0.2,"TC",18.1090515103758
60,0.4,0.2,"TC",22.4131221822911
30,0.5,0.2,"TC",12.8930184434965
30,0.3,0.2,"TC",16.7732551201632
90,0.5,0.2,"TC",11.1658674901845
90,0.3,0.2,"TC",19.5430339104106
60,0.4,0.2,"TC",22.0944149829794
30,0.5,0.2,"TC",22.5639987221934
30,0.3,0.2,"TC",19.8935735093013
90,0.5,0.2,"TC",23.0482793837725
90,0.3,0.2,"TC",21.3961444566379
60,0.4,0.2,"TC",27.2069963254608
30,0.5,0.2,"TC",19.2030603658181
30,0.3,0.2,"TC",21.6137042514945
90,0.5,0.2,"TC",17.0848490134926
90,0.3,0.2,"TC",19.9545480755754
60,0.4,0.2,"TC",18.4398247066456
30,0.5,0.2,"TC",23.0424044455606
30,0.3,0.2,"TC",20.1353203925165
90,0.5,0.2,"TC",18.6300837006342
90,0.3,0.2,"TC",17.0164805913133
60,0.4,0.2,"TC",20.1860401549403
30,0.5,0.2,"TC",15.859402858787
30,0.3,0.2,"TC",20.8536726993203
90,0.5,0.2,"TC",14.3506003270802
90,0.3,0.2,"TC",22.2392559615467
60,0.4,0.2,"TC",17.3828779504415
30,0.5,0.2,"TC",24.6975259102396
30,0.3,0.2,"TC",20.2412477722875
90,0.5,0.2,"TC",19.6319357838022
90,0.3,0.2,"TC",21.93972688904
60,0.4,0.2,"TC",19.2253007454462
30,0.5,0.2,"TC",18.4493688166764
30,0.3,0.2,"TC",22.9385919330832
90,0.5,0.2,"TC",15.573549658632
90,0.3,0.2,"TC",18.9148870959949
60,0.4,0.2,"TC",21.3382574682311
30,0.5,0.2,"TC",22.3913785506699
30,0.3,0.2,"TC",22.679393599609
90,0.5,0.2,"TC",19.4105273738746
90,0.3,0.2,"TC",25.7625288567173
60,0.4,0.2,"TC",18.8344793892543
30,0.5,0.2,"TC",19.8560502365178
30,0.3,0.2,"TC",22.9967782698405
90,0.5,0.2,"TC",20.8830642644561
90,0.3,0.2,"TC",21.62680651663
60,0.4,0.2,"TC",17.1184543030757
30,0.5,0.2,"TC",26.2572129689944
30,0.3,0.2,"TC",23.4498304373379
90,0.5,0.2,"TC",14.4806587035493
90,0.3,0.2,"TC",14.6790852499446
60,0.4,0.2,"TC",15.8382897631232
30,0.5,0.2,"TC",20.1480999168533
30,0.3,0.2,"TC",16.7769226486242
90,0.5,0.2,"TC",12.0574709843317
90,0.3,0.2,"TC",23.28956291484
60,0.4,0.2,"TC",15.5047998397467
30,0.5,0.2,"TC",12.0570947266218
30,0.3,0.2,"TC",23.8242724018745
90,0.5,0.2,"TC",16.5178444744637
90,0.3,0.2,"TC",18.0334242082425
60,0.4,0.2,"TC",21.5190314460937
30,0.5,0.2,"TC",22.413479439988
30,0.3,0.2,"TC",14.5906624412821
90,0.5,0.2,"TC",22.3046590255153
90,0.3,0.2,"TC",15.9077520090054
60,0.4,0.2,"TC",21.6096305481064
30,0.5,0.2,"TC",20.7591872529316
30,0.3,0.2,"TC",24.0578801048376
90,0.5,0.2,"TC",17.8262226296535
90,0.3,0.2,"TC",21.0674987002006
60,0.4,0.2,"TC",14.4007540818024
30,0.5,0.2,"TC",19.204785257407
30,0.3,0.2,"TC",20.7501264989094
90,0.5,0.2,"TC",14.3433388039292
90,0.3,0.2,"TC",19.9501422351556
60,0.4,0.2,"TC",21.2994551252392
30,0.5,0.2,"TC",21.6413161998621
30,0.3,0.2,"TC",17.929697072039
90,0.5,0.2,"TC",18.0765776228006
90,0.3,0.2,"TC",17.6932516935701
60,0.4,0.2,"TC",22.6000670628219
30,0.5,0.2,"TC",18.1951240843019
30,0.3,0.2,"TC",19.4743864518741
90,0.5,0.2,"TC",14.5917336991227
90,0.3,0.2,"TC",19.5587201079876
60,0.4,0.2,"TC",24.1446414534669
30,0.5,0.2,"TC",16.5395632493167
30,0.3,0.2,"TC",18.4760685794558
90,0.5,0.2,"TC",14.5202733586727
90,0.3,0.2,"TC",23.9324389395928
60,0.4,0.2,"TC",17.6738490865124
30,0.5,0.2,"TC",17.7611552235357
30,0.3,0.2,"TC",20.704384033551
90,0.5,0.2,"TC",18.2490124633368
90,0.3,0.2,"TC",14.8844636877111
60,0.4,0.2,"TC",20.946922202339
30,0.5,0.2,"TC",18.3337684663575
30,0.3,0.2,"TC",18.8605447924397
90,0.5,0.2,"TC",23.6595207310224
90,0.3,0.2,"TC",15.8628260201126
60,0.4,0.2,"TC",19.7427023017683
30,0.5,0.2,"TC",14.9756543814425
30,0.3,0.2,"TC",21.7929786020636
90,0.5,0.2,"TC",15.6342959580575
90,0.3,0.2,"TC",22.0467761910825
60,0.4,0.2,"TC",22.5930252482659
30,0.5,0.2,"TC",16.9745497370889
30,0.3,0.2,"TC",20.7809762929601
90,0.5,0.2,"TC",18.8656698877738
90,0.3,0.2,"TC",25.1897255928196
60,0.4,0.2,"TC",22.10124222157
30,0.5,0.2,"TC",22.0017763460104
30,0.3,0.2,"TC",26.5427450228684
90,0.5,0.2,"TC",18.8632701477681
90,0.3,0.2,"TC",21.8508478507824
60,0.4,0.2,"TC",22.0664612397469
30,0.5,0.2,"TC",19.9751179600622
30,0.3,0.2,"TC",20.7312888315038
90,0.5,0.2,"TC",20.7381047259154
90,0.3,0.2,"TC",21.3421699828235
60,0.4,0.2,"TC",17.8862945193862
30,0.5,0.2,"TC",19.8205991095018
30,0.3,0.2,"TC",21.6824735365129
90,0.5,0.2,"TC",18.5970334387379
90,0.3,0.2,"TC",19.6166828602325
60,0.4,0.2,"TC",18.9908029917341
30,0.5,0.2,"TC",17.2508013794071
30,0.3,0.2,"TC",25.4145913019034
90,0.5,0.2,"TC",19.2497176013204
90,0.3,0.2,"TC",22.9648305237573
60,0.4,0.2,"TC",19.1034092822826
30,0.5,0.2,"TC",20.941683594454
30,0.3,0.2,"TC",15.3858345855979
90,0.5,0.2,"TC",16.7985642514407
90,0.3,0.2,"TC",17.2105329862049
60,0.4,0.2,"TC",20.8166696485895
30,0.5,0.2,"TC",20.6825585681222
30,0.3,0.2,"TC",25.5650009948544
90,0.5,0.2,"TC",17.8904554638371
90,0.3,0.2,"TC",20.0364847996228
60,0.4,0.2,"TC",17.54759958541
30,0.5,0.2,"TC",21.2631269739132
30,0.3,0.2,"TC",12.8097011193542
90,0.5,0.2,"TC",15.1284789727591
90,0.3,0.2,"TC",18.9999083841965
60,0.4,0.2,"TC",20.1061313888435
30,0.5,0.2,"TC",22.4613111859606
30,0.3,0.2,"TC",23.5275091174701
90,0.5,0.2,"TC",13.8534595527892
90,0.3,0.2,"TC",20.8414365742101
60,0.4,0.2,"TC",17.7164924158671
30,0.5,0.2,"TC",19.5221519901728
30,0.3,0.2,"TC",17.7202680360078
90,0.5,0.2,"TC",20.2502433386372
90,0.3,0.2,"TC",16.4089652207551
60,0.4,0.2,"TC",16.9264378944431
30,0.5,0.2,"TC",16.3793151576293
30,0.3,0.2,"TC",22.2955430024078
90,0.5,0.2,"TC",20.9312489061791
90,0.3,0.2,"TC",22.3930155833701
60,0.4,0.2,"TC",21.0095012137584
30,0.5,0.2,"TC",20.0184110974207
30,0.3,0.2,"TC",22.6060364400274
90,0.5,0.2,"TC",18.4802933243249
90,0.3,0.2,"TC",16.5692799594766
60,0.4,0.2,"TC",17.4367271493105
30,0.5,0.2,"TC",21.4127436634462
30,0.3,0.2,"TC",16.4928939784677
90,0.5,0.2,"TC",16.4583631003098
90,0.3,0.2,"TC",21.7007854733233
60,0.4,0.2,"TC",18.4684113288288
30,0.5,0.2,"TC",21.8811039871695
30,0.3,0.2,"TC",20.4848064551474
90,0.5,0.2,"TC",21.6819458048895
90,0.3,0.2,"TC",24.7022586615895
60,0.4,0.2,"TC",18.1319182716425
30,0.5,0.2,"TC",20.7736702958508
30,0.3,0.2,"TC",19.3339725882816
90,0.5,0.2,"TC",16.8148492649189
90,0.3,0.2,"TC",14.2374436766895
60,0.4,0.2,"TC",17.8554067131387
30,0.5,0.2,"TC",21.6632961153731
30,0.3,0.2,"TC",21.6318571196772
90,0.5,0.2,"TC",20.2796166142228
90,0.3,0.2,"TC",24.8149206373186
60,0.4,0.2,"TC",13.3743973875865
30,0.5,0.2,"TC",23.2795206917111
30,0.3,0.2,"TC",21.6408885114241
90,0.5,0.2,"TC",18.7125012525394
90,0.3,0.2,"TC",26.9444656502313
60,0.4,0.2,"TC",19.2698393862682
30,0.5,0.2,"TC",20.6609259596662
30,0.3,0.2,"TC",21.0372466143109
90,0.5,0.2,"TC",21.4472691559424
90,0.3,0.2,"TC",20.671614599934
60,0.4,0.2,"TC",23.0862567188996
30,0.5,0.2,"TC",22.2576384789262
30,0.3,0.2,"TC",19.4680700885424
90,0.5,0.2,"TC",12.6324755509771
90,0.3,0.2,"TC",19.0041936816246
60,0.4,0.2,"TC",25.6728332025115
30,0.5,0.2,"TC",29.2406803127195
30,0.3,0.2,"TC",20.061020363741
90,0.5,0.2,"TC",17.844857276047
90,0.3,0.2,"TC",14.8868793273798
60,0.4,0.2,"TC",20.107671152062
30,0.5,0.2,"TC",18.1166402192773
30,0.3,0.2,"TC",16.2444850307748
90,0.5,0.2,"TC",20.8827018911913
90,0.3,0.2,"TC",23.9045819317472
60,0.4,0.2,"TC",19.3087164539312
30,0.5,0.2,"TC",17.1525299585523
30,0.3,0.2,"TC",24.6531083182558
90,0.5,0.2,"TC",16.9843305719079
90,0.3,0.2,"TC",19.0386817761077
60,0.4,0.2,"TC",12.6053071272786
30,0.5,0.2,"TC",24.9051404558106
30,0.3,0.2,"TC",22.6451365263823
90,0.5,0.2,"TC",15.8399154392511
90,0.3,0.2,"TC",20.9142264666019
60,0.4,0.2,"TC",20.8329019906002
30,0.5,0.2,"TC",24.5874724165419
30,0.3,0.2,"TC",20.1622634072102
90,0.5,0.2,"TC",21.9033086427405
90,0.3,0.2,"TC",18.6148622611968
60,0.4,0.2,"TC",18.9525213957695
30,0.5,0.2,"TC",22.7525550114858
30,0.3,0.2,"TC",16.635776579726
90,0.5,0.2,"TC",19.3392823639439
90,0.3,0.2,"TC",18.8219191510807
60,0.4,0.2,"TC",17.875759514503
30,0.5,0.2,"TC",19.3664937563091
30,0.3,0.2,"TC",21.439351453897
90,0.5,0.2,"TC",13.0508084093248
90,0.3,0.2,"TC",19.0278594201933
60,0.4,0.2,"TC",19.4584290683378
30,0.5,0.2,"TC",19.7881693745354
30,0.3,0.2,"TC",17.3031048974079
90,0.5,0.2,"TC",10.7485773901419
90,0.3,0.2,"TC",20.9992483454337
60,0.4,0.2,"TC",16.3832998671901
30,0.5,0.2,"TC",16.9183371456645
30,0.3,0.2,"TC",14.7869701408821
90,0.5,0.2,"TC",20.8861588091539
90,0.3,0.2,"TC",17.3753178033833
60,0.4,0.2,"TC",25.5422440938326
30,0.5,0.2,"TC",18.638213076858
30,0.3,0.2,"TC",20.0244318770433
90,0.5,0.2,"TC",15.8731214559463
90,0.3,0.2,"TC",20.1532737206447
60,0.4,0.2,"TC",20.5178060091535
30,0.5,0.2,"TC",21.6098832473097
30,0.3,0.2,"TC",19.8873061993914
90,0.5,0.2,"TC",17.98581254001
90,0.3,0.2,"TC",21.0616924109859
60,0.4,0.2,"TC",18.4645486496377
30,0.5,0.2,"TC",17.9125807648809
30,0.3,0.2,"TC",18.6587267170011
90,0.5,0.2,"TC",12.8852195278103
90,0.3,0.2,"TC",16.8461004815097
60,0.4,0.2,"TC",20.012795831803
30,0.5,0.2,"TC",21.907722425749
30,0.3,0.2,"TC",19.2611779231727
90,0.5,0.2,"TC",16.4658965154859
90,0.3,0.2,"TC",19.3618510214109
60,0.4,0.2,"TC",17.8908635861756
30,0.5,0.2,"TC",19.9987126070376
30,0.3,0.2,"TC",16.4278584565455
90,0.5,0.2,"TC",17.3153760032084
90,0.3,0.2,"TC",18.4236104598659
60,0.4,0.2,"TC",16.341568857266
30,0.5,0.2,"TC",20.2641916124462
30,0.3,0.2,"TC",20.6736970590954
90,0.5,0.2,"TC",15.4869329191459
90,0.3,0.2,"TC",21.4521750953049
60,0.4,0.2,"TC",20.5998539207608
30,0.5,0.2,"TC",21.0789796203204
30,0.3,0.2,"TC",15.896232636942
90,0.5,0.2,"TC",17.7371259784767
90,0.3,0.2,"TC",21.3199128465734
60,0.4,0.2,"TC",16.6320038382464
30,0.5,0.2,"TC",22.2379713638934
30,0.3,0.2,"TC",19.910753689884
90,0.5,0.2,"TC",17.9579774094407
90,0.3,0.2,"TC",17.09809345831
60,0.4,0.2,"TC",17.5352115180072
30,0.5,0.2,"TC",22.2447116474039
30,0.3,0.2,"TC",18.3345018952754
90,0.5,0.2,"TC",19.9556410308495
90,0.3,0.2,"TC",21.5026332285507
60,0.4,0.2,"TC",23.3004068427893
30,0.5,0.2,"TC",25.9191576756711
30,0.3,0.2,"TC",20.0909932189951
90,0.5,0.2,"TC",16.2271132662325
90,0.3,0.2,"TC",20.3854697972813
60,0.4,0.2,"TC",22.9390000250111
30,0.5,0.2,"TC",15.7435360306696
30,0.3,0.2,"TC",22.4347660017155
90,0.5,0.2,"TC",19.6016992426479
90,0.3,0.2,"TC",22.2579674103881
60,0.4,0.2,"TC",15.331423326051
30,0.5,0.2,"TC",19.6006511204844
